"year"	"FFD"	"id"	"n_intact_seeds"	"n_fl"	"min_4"	"precipitation_3"	"precipitation_4"
"2012"	61.8194444444	"new_245"	0	3	0.896666666666667	4.8	62.2
"2012"	62.8194444444	"new_134"	0	3	0.896666666666667	4.8	62.2
"2012"	62.8194444444	"new_61"	0	15	0.896666666666667	4.8	62.2
"2012"	62.8194444444	"new_50"	0	3	0.896666666666667	4.8	62.2
"2012"	63.5749787346	"new_243"	0	3	0.896666666666667	4.8	62.2
"2012"	63.8194444444	"new_246"	0	2	0.896666666666667	4.8	62.2
"2012"	64.8194444444	"new_137"	0	3	0.896666666666667	4.8	62.2
"2012"	65.8194444444	"new_97"	0	3	0.896666666666667	4.8	62.2
"2012"	66.8194444444	"new_90"	0	4	0.896666666666667	4.8	62.2
"2012"	67.8194444444	"new_121"	0	1	0.896666666666667	4.8	62.2
"2013"	56.5763888889	"new_13"	0	21	-0.115	6	39.1
"2013"	56.5763888889	"new_15"	4.8990595319	17	-0.115	6	39.1
"2013"	56.5763888889	"new_43"	0	7	-0.115	6	39.1
"2013"	56.5763888889	"new_136"	0	6	-0.115	6	39.1
"2013"	56.5763888889	"new_231"	0	2	-0.115	6	39.1
"2013"	56.5763888889	"new_241"	2.9513322517	4	-0.115	6	39.1
"2013"	56.5763888889	"new_36"	3.2161239359	8	-0.115	6	39.1
"2013"	56.5763888889	"new_9"	0	7	-0.115	6	39.1
"2013"	56.5763888889	"new_230"	0	9	-0.115	6	39.1
"2013"	56.5763888889	"new_114"	0	4	-0.115	6	39.1
"2013"	56.5763888889	"new_130"	0	13	-0.115	6	39.1
"2013"	56.5763888889	"new_239"	0	6	-0.115	6	39.1
"2013"	56.5763888889	"new_108"	1.781606962	4	-0.115	6	39.1
"2013"	57.5763888889	"new_250"	0	2	-0.115	6	39.1
"2013"	57.5763888889	"new_2"	0	14	-0.115	6	39.1
"2013"	57.5763888889	"new_112"	0	13	-0.115	6	39.1
"2013"	57.5763888889	"new_249"	0	7	-0.115	6	39.1
"2013"	57.5763888889	"new_128"	0	21	-0.115	6	39.1
"2013"	57.5763888889	"new_30"	0	5	-0.115	6	39.1
"2013"	57.5763888889	"new_3"	0.1975300595	19	-0.115	6	39.1
"2013"	57.5763888889	"new_57"	0	5	-0.115	6	39.1
"2013"	57.5763888889	"new_22"	0	24	-0.115	6	39.1
"2013"	57.5763888889	"new_102"	0.2776261887	4	-0.115	6	39.1
"2013"	58.5763888889	"new_111"	0.0986875531	17	-0.115	6	39.1
"2013"	58.5763888889	"new_225"	0	4	-0.115	6	39.1
"2013"	58.5763888889	"new_29"	7	5	-0.115	6	39.1
"2013"	58.5763888889	"new_54"	0	20	-0.115	6	39.1
"2013"	58.5763888889	"new_48"	0	14	-0.115	6	39.1
"2013"	58.5763888889	"new_94"	0	10	-0.115	6	39.1
"2013"	58.5763888889	"new_212"	1.4713539554	5	-0.115	6	39.1
"2013"	58.5763888889	"new_84"	0	9	-0.115	6	39.1
"2013"	59.5763888889	"new_248"	0	4	-0.115	6	39.1
"2013"	59.5763888889	"new_10"	0	24	-0.115	6	39.1
"2013"	59.5763888889	"new_98"	0	13	-0.115	6	39.1
"2013"	59.5763888889	"new_93"	0	27	-0.115	6	39.1
"2013"	59.5763888889	"new_90"	0	15	-0.115	6	39.1
"2013"	59.5763888889	"new_26"	1.1877379747	13	-0.115	6	39.1
"2013"	59.5763888889	"new_126"	0	2	-0.115	6	39.1
"2013"	59.5763888889	"new_211"	1.3343580349	8	-0.115	6	39.1
"2013"	59.5763888889	"new_39"	0	9	-0.115	6	39.1
"2013"	59.5763888889	"new_252"	0	3	-0.115	6	39.1
"2013"	59.5763888889	"new_106"	0	3	-0.115	6	39.1
"2013"	59.5763888889	"new_109"	0	28	-0.115	6	39.1
"2013"	60.5763888889	"new_247"	3.9203852938	6	-0.115	6	39.1
"2013"	60.5763888889	"new_217"	0	7	-0.115	6	39.1
"2013"	60.5763888889	"new_117"	0	10	-0.115	6	39.1
"2013"	60.5763888889	"new_60"	0.1464604112	11	-0.115	6	39.1
"2013"	60.5763888889	"new_46"	0	8	-0.115	6	39.1
"2013"	60.5763888889	"new_133"	1.4562509304	19	-0.115	6	39.1
"2013"	60.5763888889	"new_21"	0	12	-0.115	6	39.1
"2013"	60.5763888889	"new_216"	0	7	-0.115	6	39.1
"2013"	60.5763888889	"new_121"	0	13	-0.115	6	39.1
"2013"	61.5763888889	"new_100"	0.0064458689	6	-0.115	6	39.1
"2013"	61.5763888889	"new_251"	0	4	-0.115	6	39.1
"2013"	61.5763888889	"new_37"	3.7255566946	22	-0.115	6	39.1
"2013"	61.5763888889	"new_253"	0	6	-0.115	6	39.1
"2013"	61.5763888889	"new_20"	0	19	-0.115	6	39.1
"2013"	62.5763888889	"new_103"	0	4	-0.115	6	39.1
"2013"	62.5763888889	"new_24"	0	3	-0.115	6	39.1
"2013"	62.5763888889	"new_125"	0	3	-0.115	6	39.1
"2013"	62.5763888889	"new_101"	0	10	-0.115	6	39.1
"2013"	62.5763888889	"new_35"	0	4	-0.115	6	39.1
"2013"	62.5763888889	"new_118"	0	3	-0.115	6	39.1
"2013"	62.5763888889	"new_75"	0	12	-0.115	6	39.1
"2013"	62.5763888889	"new_110"	0	2	-0.115	6	39.1
"2013"	62.5763888889	"new_33"	0	2	-0.115	6	39.1
"2013"	63.5763888889	"new_226"	0	1	-0.115	6	39.1
"2013"	63.5763888889	"new_56"	0	2	-0.115	6	39.1
"2013"	65.5763888889	"new_107"	0	2	-0.115	6	39.1
"2014"	40.3340277778	"new_128"	7.9516000262	36	1.99833333333333	41.3	35.2
"2014"	41.3340277778	"new_102"	2	14	1.99833333333333	41.3	35.2
"2014"	41.3340277778	"new_55"	27	15	1.99833333333333	41.3	35.2
"2014"	41.3340277778	"new_46"	0	12	1.99833333333333	41.3	35.2
"2014"	42.3340277778	"new_15"	14	22	1.99833333333333	41.3	35.2
"2014"	42.3340277778	"new_38"	13	17	1.99833333333333	41.3	35.2
"2014"	42.3340277778	"new_110"	10	10	1.99833333333333	41.3	35.2
"2014"	43.3340277778	"new_211"	8.891813444	21	1.99833333333333	41.3	35.2
"2014"	44.3340277778	"new_3"	0	59	1.99833333333333	41.3	35.2
"2014"	47.3340277778	"new_21"	0	13	1.99833333333333	41.3	35.2
"2014"	48.3340277778	"new_22"	0	23	1.99833333333333	41.3	35.2
"2014"	48.3340277778	"new_93"	0	31	1.99833333333333	41.3	35.2
"2014"	49.3340277778	"new_9"	9	7	1.99833333333333	41.3	35.2
"2014"	49.3340277778	"new_20"	12	8	1.99833333333333	41.3	35.2
"2014"	49.8566322048	"new_101"	5	9	1.99833333333333	41.3	35.2
"2014"	50.3340277778	"new_227"	8	3	1.99833333333333	41.3	35.2
"2014"	51.3340277778	"new_100"	8	12	1.99833333333333	41.3	35.2
"2014"	51.3340277778	"new_54"	5	13	1.99833333333333	41.3	35.2
"2014"	51.3340277778	"new_214"	0	13	1.99833333333333	41.3	35.2
"2014"	52.3340277778	"new_50"	11	6	1.99833333333333	41.3	35.2
"2014"	52.3340277778	"new_237"	4	3	1.99833333333333	41.3	35.2
"2014"	52.3340277778	"new_304"	2	4	1.99833333333333	41.3	35.2
"2014"	52.3340277778	"new_300"	0	2	1.99833333333333	41.3	35.2
"2014"	53.3340277778	"new_94"	0.3985637319	5	1.99833333333333	41.3	35.2
"2014"	53.3340277778	"new_302"	0	6	1.99833333333333	41.3	35.2
"2014"	53.3340277778	"new_85"	0	8	1.99833333333333	41.3	35.2
"2014"	54.3340277778	"new_305"	0	4	1.99833333333333	41.3	35.2
"2014"	55.3340277778	"new_52"	0	2	1.99833333333333	41.3	35.2
"2014"	55.3340277778	"new_12"	0	3	1.99833333333333	41.3	35.2
"2014"	55.3340277778	"new_303"	0	5	1.99833333333333	41.3	35.2
"2014"	55.3340277778	"new_60"	14	3	1.99833333333333	41.3	35.2
"2014"	55.3340277778	"new_10"	0	2	1.99833333333333	41.3	35.2
"2014"	55.7297189424	"new_248"	0	3	1.99833333333333	41.3	35.2
"2014"	55.7297189424	"new_75"	0	10	1.99833333333333	41.3	35.2
"2014"	55.9051141541	"new_2"	0	3	1.99833333333333	41.3	35.2
"2014"	55.9051141541	"new_56"	0	4	1.99833333333333	41.3	35.2
"2014"	55.9051141541	"new_301"	3	2	1.99833333333333	41.3	35.2
"2014"	56.3340277778	"new_34"	7	4	1.99833333333333	41.3	35.2
"2014"	56.3340277778	"new_13"	0	12	1.99833333333333	41.3	35.2
"2014"	56.3340277778	"new_103"	0	4	1.99833333333333	41.3	35.2
"2014"	56.3340277778	"new_109"	0	8	1.99833333333333	41.3	35.2
"2014"	56.3340277778	"new_24"	6.7860712114	7	1.99833333333333	41.3	35.2
"2014"	56.3340277778	"new_84"	0	15	1.99833333333333	41.3	35.2
"2014"	57.3340277778	"new_95"	0	4	1.99833333333333	41.3	35.2
"2014"	57.3340277778	"new_16"	0	9	1.99833333333333	41.3	35.2
"2014"	57.3340277778	"new_118"	0	3	1.99833333333333	41.3	35.2
"2014"	58.3340277778	"new_239"	0	4	1.99833333333333	41.3	35.2
"2014"	58.3340277778	"new_36"	10	3	1.99833333333333	41.3	35.2
"2014"	58.3340277778	"new_48"	5	22	1.99833333333333	41.3	35.2
"2014"	58.3340277778	"new_37"	8.9203852938	25	1.99833333333333	41.3	35.2
"2014"	58.3340277778	"new_221"	12	4	1.99833333333333	41.3	35.2
"2014"	58.3340277778	"new_39"	3	9	1.99833333333333	41.3	35.2
"2014"	58.3340277778	"new_108"	0	3	1.99833333333333	41.3	35.2
"2014"	59.3340277778	"new_111"	0.890803481	8	1.99833333333333	41.3	35.2
"2014"	60.3340277778	"new_135"	0	3	1.99833333333333	41.3	35.2
"2014"	60.3340277778	"new_125"	0	2	1.99833333333333	41.3	35.2
"2014"	62.3340277778	"new_133"	0	3	1.99833333333333	41.3	35.2
"2014"	62.3340277778	"new_47"	4	4	1.99833333333333	41.3	35.2
"2014"	62.3340277778	"new_26"	1.1656187442	6	1.99833333333333	41.3	35.2
"2014"	63.3340277778	"new_104"	0	1	1.99833333333333	41.3	35.2
"2014"	64.3340277778	"new_43"	0	1	1.99833333333333	41.3	35.2
"2014"	65.3340277778	"new_249"	0	3	1.99833333333333	41.3	35.2
"2014"	66.3340277778	"new_61"	0	1	1.99833333333333	41.3	35.2
"2015"	38.0916666667	"new_2"	0	18	3.26628846771551	78.2	7.9
"2015"	42.0916666667	"new_46"	0	10	3.26628846771551	78.2	7.9
"2015"	42.0924700509	"new_55"	0	17	3.26628846771551	78.2	7.9
"2015"	42.0924700509	"new_138"	0	10	3.26628846771551	78.2	7.9
"2015"	42.0924700509	"new_306"	0	5	3.26628846771551	78.2	7.9
"2015"	43.0916666667	"new_85"	0	7	3.26628846771551	78.2	7.9
"2015"	44.0916666667	"new_133"	28	11	3.26628846771551	78.2	7.9
"2015"	45.0916666667	"new_13"	7	6	3.26628846771551	78.2	7.9
"2015"	45.0916666667	"new_49"	16	6	3.26628846771551	78.2	7.9
"2015"	47.2225454268	"new_59"	0	5	3.26628846771551	78.2	7.9
"2015"	49.0916666667	"new_112"	23	6	3.26628846771551	78.2	7.9
"2015"	50.0916666667	"new_14"	15	6	3.26628846771551	78.2	7.9
"2015"	50.0916666667	"new_216"	14	5	3.26628846771551	78.2	7.9
"2015"	51.0916666667	"new_309"	0	6	3.26628846771551	78.2	7.9
"2015"	52.0916666667	"new_220"	3	6	3.26628846771551	78.2	7.9
"2015"	52.3526208026	"new_247"	0	2	3.26628846771551	78.2	7.9
"2015"	52.3526208026	"new_37"	0	1	3.26628846771551	78.2	7.9
"2015"	52.3526208026	"new_9"	0	1	3.26628846771551	78.2	7.9
"2015"	52.3526208026	"new_307"	0	3	3.26628846771551	78.2	7.9
"2015"	54.0916666667	"new_219"	0	3	3.26628846771551	78.2	7.9
"2015"	56.0916666667	"new_17"	8	6	3.26628846771551	78.2	7.9
"2015"	57.0916666667	"new_104"	19	3	3.26628846771551	78.2	7.9
"2015"	57.0916666667	"new_212"	30	3	3.26628846771551	78.2	7.9
"2015"	57.0916666667	"new_39"	20	8	3.26628846771551	78.2	7.9
"2015"	58.0916666667	"new_221"	10	4	3.26628846771551	78.2	7.9
"2015"	58.0916666667	"new_103"	8	4	3.26628846771551	78.2	7.9
"2015"	59.0916666667	"new_233"	9	3	3.26628846771551	78.2	7.9
"2015"	59.0916666667	"new_92"	17	2	3.26628846771551	78.2	7.9
"2015"	59.8908917392	"new_135"	0	2	3.26628846771551	78.2	7.9
"2015"	59.8908917392	"new_94"	0	9	3.26628846771551	78.2	7.9
"2015"	59.8908917392	"new_251"	0	2	3.26628846771551	78.2	7.9
"2015"	60.0916666667	"new_250"	3	2	3.26628846771551	78.2	7.9
"2015"	61.0916666667	"new_308"	9	4	3.26628846771551	78.2	7.9
"2015"	62.2990872999	"new_225"	0	3	3.26628846771551	78.2	7.9
"2015"	65.0916666667	"new_310"	0	2	3.26628846771551	78.2	7.9
"2015"	65.0916666667	"new_134"	0	4	3.26628846771551	78.2	7.9
"2016"	45.8493055556	"new_106"	10	30	1.90833333333333	29.7	34.3
"2016"	45.8493055556	"new_48"	5.3500673011	43	1.90833333333333	29.7	34.3
"2016"	46.8493055556	"new_38"	0	7	1.90833333333333	29.7	34.3
"2016"	46.8493055556	"new_303"	11.8194448257	23	1.90833333333333	29.7	34.3
"2016"	46.8493055556	"new_407"	14.5410152054	15	1.90833333333333	29.7	34.3
"2016"	47.8493055556	"new_111"	6	43	1.90833333333333	29.7	34.3
"2016"	47.8493055556	"new_98"	15.8141375483	20	1.90833333333333	29.7	34.3
"2016"	47.8493055556	"new_90"	14.0005355491	27	1.90833333333333	29.7	34.3
"2016"	47.8493055556	"new_130"	5.608597517	11	1.90833333333333	29.7	34.3
"2016"	47.8493055556	"new_408"	7.1390710825	6	1.90833333333333	29.7	34.3
"2016"	47.8493055556	"new_410"	0	31	1.90833333333333	29.7	34.3
"2016"	47.8493055556	"new_409"	46.9353539289	15	1.90833333333333	29.7	34.3
"2016"	47.8493055556	"new_221"	29.1784092434	55	1.90833333333333	29.7	34.3
"2016"	47.8493055556	"new_308"	3	14	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_2"	0	13	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_110"	10.4899030555	12	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_226"	5.9238611037	14	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_10"	31.5138560086	52	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_212"	52.0272060437	38	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_95"	21.1539024599	56	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_16"	11.4306342696	20	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_304"	7.6866034236	10	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_13"	47.3891824218	45	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_236"	4.3849860207	16	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_109"	0	28	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_33"	15.7049644039	13	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_215"	23	12	1.90833333333333	29.7	34.3
"2016"	48.8493055556	"new_220"	12.6146585064	9	1.90833333333333	29.7	34.3
"2016"	49.8493055556	"new_60"	40.0473188681	19	1.90833333333333	29.7	34.3
"2016"	49.8493055556	"new_1413"	9.7136040118	14	1.90833333333333	29.7	34.3
"2016"	49.8493055556	"new_54"	19.2708759051	25	1.90833333333333	29.7	34.3
"2016"	49.8493055556	"new_301"	35	44	1.90833333333333	29.7	34.3
"2016"	49.8493055556	"new_241"	17.4172709545	16	1.90833333333333	29.7	34.3
"2016"	49.8493055556	"new_411"	17.6687160699	19	1.90833333333333	29.7	34.3
"2016"	49.8493055556	"new_253"	0	19	1.90833333333333	29.7	34.3
"2016"	49.8493055556	"new_59"	15.0414678113	12	1.90833333333333	29.7	34.3
"2016"	49.8493055556	"new_405"	9.1783213538	20	1.90833333333333	29.7	34.3
"2016"	49.8493055556	"new_92"	15.7442783966	31	1.90833333333333	29.7	34.3
"2016"	49.8493055556	"new_135"	0	15	1.90833333333333	29.7	34.3
"2016"	50.8493055556	"new_248"	13.374761021	11	1.90833333333333	29.7	34.3
"2016"	50.8493055556	"new_230"	0	16	1.90833333333333	29.7	34.3
"2016"	50.8493055556	"new_229"	22.9513322517	17	1.90833333333333	29.7	34.3
"2016"	50.8493055556	"new_100"	7.5953570705	14	1.90833333333333	29.7	34.3
"2016"	50.8493055556	"new_9"	24.6109559001	6	1.90833333333333	29.7	34.3
"2016"	50.8493055556	"new_310"	20.1324770986	13	1.90833333333333	29.7	34.3
"2016"	50.8493055556	"new_23"	0	7	1.90833333333333	29.7	34.3
"2016"	50.8493055556	"new_31"	9.2059179046	13	1.90833333333333	29.7	34.3
"2016"	50.8493055556	"new_3"	7	18	1.90833333333333	29.7	34.3
"2016"	50.8493055556	"new_250"	38.6888096539	41	1.90833333333333	29.7	34.3
"2016"	50.8493055556	"new_93"	25.6720045454	16	1.90833333333333	29.7	34.3
"2016"	50.8493055556	"new_402"	5	6	1.90833333333333	29.7	34.3
"2016"	51.8493055556	"new_228"	0	8	1.90833333333333	29.7	34.3
"2016"	51.8493055556	"new_223"	0	10	1.90833333333333	29.7	34.3
"2016"	51.8493055556	"new_14"	0	4	1.90833333333333	29.7	34.3
"2016"	51.8493055556	"new_29"	14.4492150881	8	1.90833333333333	29.7	34.3
"2016"	51.8493055556	"new_133"	2.0002677745	18	1.90833333333333	29.7	34.3
"2016"	51.8493055556	"new_232"	19.8995950809	7	1.90833333333333	29.7	34.3
"2016"	51.8493055556	"new_413"	4.6080619679	12	1.90833333333333	29.7	34.3
"2016"	51.8493055556	"new_20"	14.1242210478	15	1.90833333333333	29.7	34.3
"2016"	51.8493055556	"new_18"	5	4	1.90833333333333	29.7	34.3
"2016"	51.8493055556	"new_129"	17.577633335	15	1.90833333333333	29.7	34.3
"2016"	51.8493055556	"new_22"	0	3	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_49"	4.485891835	4	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_117"	14.2626248556	16	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_252"	0	4	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_406"	0	10	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_43"	20.7534451009	12	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_46"	5.0706799606	11	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_103"	12.1507633266	7	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_21"	35.9006661791	46	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_107"	0	9	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_35"	26.9513322517	15	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_34"	10.1420072771	3	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_27"	11	11	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_55"	4	10	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_91"	5.1875974971	7	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_217"	4.8910712555	17	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_237"	21.6720546166	8	1.90833333333333	29.7	34.3
"2016"	52.8493055556	"new_234"	11.8834755706	3	1.90833333333333	29.7	34.3
"2016"	53.8493055556	"new_126"	6	7	1.90833333333333	29.7	34.3
"2016"	53.8493055556	"new_101"	7.8837433452	6	1.90833333333333	29.7	34.3
"2016"	53.8493055556	"new_102"	9.69239575	9	1.90833333333333	29.7	34.3
"2016"	53.8493055556	"new_116"	9.2972322842	4	1.90833333333333	29.7	34.3
"2016"	53.8493055556	"new_305"	5.0002677745	8	1.90833333333333	29.7	34.3
"2016"	53.8493055556	"new_233"	29.5547307609	26	1.90833333333333	29.7	34.3
"2016"	53.8493055556	"new_36"	23.411897149	11	1.90833333333333	29.7	34.3
"2016"	54.8493055556	"new_211"	4.1081232685	4	1.90833333333333	29.7	34.3
"2016"	54.8493055556	"new_251"	20.2027701248	14	1.90833333333333	29.7	34.3
"2016"	54.8493055556	"new_401"	0	12	1.90833333333333	29.7	34.3
"2016"	54.8493055556	"new_8"	0	6	1.90833333333333	29.7	34.3
"2016"	54.8493055556	"new_412"	9	3	1.90833333333333	29.7	34.3
"2016"	55.8493055556	"new_84"	0	2	1.90833333333333	29.7	34.3
"2016"	55.8493055556	"new_94"	2.0985267627	3	1.90833333333333	29.7	34.3
"2016"	55.8493055556	"new_26"	14.5658888705	13	1.90833333333333	29.7	34.3
"2016"	56.8493055556	"new_403"	0	3	1.90833333333333	29.7	34.3
"2016"	56.8493055556	"new_240"	5.9881302663	3	1.90833333333333	29.7	34.3
"2016"	56.8493055556	"new_17"	0	2	1.90833333333333	29.7	34.3
"2016"	56.8493055556	"new_138"	0	10	1.90833333333333	29.7	34.3
"2016"	56.8493055556	"new_404"	0	3	1.90833333333333	29.7	34.3
"2016"	57.8493055556	"new_7"	0	1	1.90833333333333	29.7	34.3
"2016"	57.8493055556	"new_225"	0	4	1.90833333333333	29.7	34.3
"2016"	57.8493055556	"new_309"	10.7957893607	5	1.90833333333333	29.7	34.3
"2016"	58.8493055556	"new_96"	0.5284472618	1	1.90833333333333	29.7	34.3
"2016"	59.8493055556	"new_339"	0	5	1.90833333333333	29.7	34.3
"2016"	61.8493055556	"new_222"	10.7836305942	6	1.90833333333333	29.7	34.3
"2016"	61.8493055556	"new_131"	2.1781414689	9	1.90833333333333	29.7	34.3
"2016"	62.8493055556	"new_128"	4.6689838444	4	1.90833333333333	29.7	34.3
"2016"	64.8493055556	"new_238"	0	2	1.90833333333333	29.7	34.3
"2016"	64.8493055556	"new_216"	0	5	1.90833333333333	29.7	34.3
"2016"	64.8493055556	"new_249"	5.5376391514	4	1.90833333333333	29.7	34.3
"2016"	65.8493055556	"new_132"	0	7	1.90833333333333	29.7	34.3
"2017"	45.6069444444	"new_55"	0	19	0.576666666666667	45.2	29.8
"2017"	45.6069444444	"new_212"	0	60	0.576666666666667	45.2	29.8
"2017"	53.6069444444	"new_49"	0	40	0.576666666666667	45.2	29.8
"2017"	54.6069444444	"new_303"	0	10	0.576666666666667	45.2	29.8
"2017"	54.6069444444	"new_100"	0	12	0.576666666666667	45.2	29.8
"2017"	54.6069444444	"new_232"	0	20	0.576666666666667	45.2	29.8
"2017"	54.6069444444	"new_214"	0	40	0.576666666666667	45.2	29.8
"2017"	54.6069444444	"new_60"	0	30	0.576666666666667	45.2	29.8
"2017"	55.6069444444	"new_310"	0	22	0.576666666666667	45.2	29.8
"2017"	55.6069444444	"new_241"	0	17	0.576666666666667	45.2	29.8
"2017"	55.6069444444	"new_98"	0	15	0.576666666666667	45.2	29.8
"2017"	55.6069444444	"new_112"	0	15	0.576666666666667	45.2	29.8
"2017"	55.6069444444	"new_36"	0	45	0.576666666666667	45.2	29.8
"2017"	55.6069444444	"new_407"	0	48	0.576666666666667	45.2	29.8
"2017"	55.6069444444	"new_46"	0	10	0.576666666666667	45.2	29.8
"2017"	55.6069444444	"new_133"	0	27	0.576666666666667	45.2	29.8
"2017"	55.6069444444	"new_402"	0	15	0.576666666666667	45.2	29.8
"2017"	55.6069444444	"new_48"	0	20	0.576666666666667	45.2	29.8
"2017"	55.6069444444	"new_401"	0	20	0.576666666666667	45.2	29.8
"2017"	56.6069444444	"new_20"	0	18	0.576666666666667	45.2	29.8
"2017"	56.6069444444	"new_104"	0	10	0.576666666666667	45.2	29.8
"2017"	56.6069444444	"new_116"	0	15	0.576666666666667	45.2	29.8
"2017"	56.6069444444	"new_131"	0	10	0.576666666666667	45.2	29.8
"2017"	56.6069444444	"new_304"	0	16	0.576666666666667	45.2	29.8
"2017"	56.6069444444	"new_10"	0.3566427076	30	0.576666666666667	45.2	29.8
"2017"	56.6069444444	"new_93"	0	15	0.576666666666667	45.2	29.8
"2017"	56.6069444444	"new_92"	0	15	0.576666666666667	45.2	29.8
"2017"	56.6069444444	"new_2"	0	25	0.576666666666667	45.2	29.8
"2017"	56.6069444444	"new_501"	0	8	0.576666666666667	45.2	29.8
"2017"	56.6069444444	"new_57"	0	17	0.576666666666667	45.2	29.8
"2017"	56.6069444444	"new_413"	0	7	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_215"	0	15	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_248"	0	14	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_53"	3.0890707344	7	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_15"	0	8	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_405"	0	12	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_134"	0	13	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_38"	0	25	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_18"	0.4446853216	6	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_409"	0	10	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_120"	0	10	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_233"	0	23	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_9"	0	20	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_95"	0	20	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_26"	0	17	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_50"	0	18	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_130"	0	38	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_244"	0	10	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_3"	0	16	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_13"	0	50	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_126"	0	6	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_513"	0	6	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_512"	0	6	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_239"	0	6	0.576666666666667	45.2	29.8
"2017"	57.6069444444	"new_247"	2.5938689873	7	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_301"	0	40	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_221"	0	7	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_238"	0	45	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_229"	0	10	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_84"	0	10	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_251"	0	45	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_119"	0	8	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_129"	0	12	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_507"	0	12	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_403"	0	5	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_250"	0	30	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_8"	0	15	0.576666666666667	45.2	29.8
"2017"	58.6069444444	"new_504"	0	7	0.576666666666667	45.2	29.8
"2017"	59.6069444444	"new_309"	0	15	0.576666666666667	45.2	29.8
"2017"	59.6069444444	"new_29"	0	12	0.576666666666667	45.2	29.8
"2017"	59.6069444444	"new_308"	0	24	0.576666666666667	45.2	29.8
"2017"	59.6069444444	"new_110"	0	14	0.576666666666667	45.2	29.8
"2017"	59.6069444444	"new_90"	0	22	0.576666666666667	45.2	29.8
"2017"	59.6069444444	"new_61"	0	11	0.576666666666667	45.2	29.8
