"year"	"id"	"data"	"FFD_corr"	"FFD_action"	"grazing"	"shoot_vol"	"shoot_vol_action"	"cum_n_fl"	"cum_n_fl_action"	"n_fr"	"n_ovules"	"total_n_seeds"	"total_n_intact_seeds"	"FFD"	"FFD_imputed"
"1757"	2012	191	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1758"	2012	192	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1759"	2012	193	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1760"	2012	194	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1761"	2012	195	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1762"	2012	196	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1763"	2012	197	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1764"	2012	198	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1765"	2012	199	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1766"	2012	200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1767"	2012	201	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1768"	2012	202	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1769"	2012	203	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1770"	2012	204	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1771"	2012	205	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1772"	2012	206	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1773"	2012	207	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1774"	2012	208	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1775"	2012	209	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1776"	2012	210	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1777"	2012	211	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1778"	2012	212	1	NA	"impute"	0.5	937.29	"ok_m"	5	"ok"	0	0	0	0	NA	NA
"1779"	2012	213	1	2012-05-11	"ok"	0	5047.05	"ok"	60	"ok"	5	68	27	18	132	0
"1780"	2012	214	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1781"	2012	215	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1782"	2012	216	1	2012-05-18	"ok"	0	697.46	"ok_m"	4	"ok"	2	20	8	4	139	0
"1783"	2012	217	1	2012-05-13	"ok"	0	1766.93	"ok"	10	"ok"	2	22	9	2	134	0
"1784"	2012	219	1	2012-05-16	"ok"	0	335.76	"ok"	6	"ok"	0	0	7	0	137	0
"1785"	2012	220	1	2012-05-18	"ok"	0	240.91	"ok"	3	"ok"	0	0	8	0	139	0
"1786"	2012	221	1	2012-05-08	"ok"	0	2052.89	"ok_m"	31	"ok"	4	61	40	31	129	0
"1787"	2012	222	1	2012-05-18	"ok"	0	83.32	"ok"	2	"ok"	0	0	3	0	139	0
"1788"	2012	223	1	2012-05-12	"ok"	0	1978.25	"ok_m"	15	"ok"	2	21	12	7	133	0
"1789"	2012	224	1	2012-05-11	"ok"	0	1828.78	"ok_m"	10	"ok"	0	0	0	0	132	0
"1790"	2012	225	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1791"	2012	226	1	2012-05-13	"ok"	0	502.92	"ok_m"	6	"ok"	0	0	4	0	134	0
"1792"	2012	227	1	2012-05-16	"ok"	0	1093.25	"ok"	9	"ok"	3	32	16	2	137	0
"1793"	2012	228	1	NA	"impute"	1	192.09	"ok_m"	10	"ok"	0	0	0	0	NA	NA
"1794"	2012	229	1	NA	"impute"	1	389.26	"ok"	13	"ok"	0	0	0	0	134	1
"1795"	2012	229	1	NA	"impute"	1	389.26	"ok"	13	"ok"	0	0	0	0	137	1
"1796"	2012	229	1	NA	"impute"	1	389.26	"ok"	13	"ok"	0	0	0	0	133	1
"1797"	2012	230	1	2012-05-13	"ok"	0	489.09	"ok"	7	"ok"	0	0	3	0	134	0
"1798"	2012	231	1	2012-05-15	"ok"	0	452.86	"ok"	2	"ok"	0	0	0	0	136	0
"1799"	2012	232	1	2012-05-18	"ok"	0	442.34	"ok"	3	"ok"	0	0	5	0	139	0
"1800"	2012	233	1	2012-05-11	"ok"	0	2158.09	"ok"	33	"ok"	2	19	12	4	132	0
"1801"	2012	234	1	2012-05-12	"ok"	0	212.45	"ok"	4	"ok"	0	0	5	0	133	0
"1802"	2012	235	1	2012-05-15	"ok"	0	650.39	"ok"	5	"ok"	2	24	8	4	136	0
"1803"	2012	236	1	2012-05-18	"ok"	0	313.75	"ok"	9	"ok"	0	0	0	0	139	0
"1804"	2012	237	1	2012-05-11	"ok"	0	411.21	"ok"	4	"ok"	0	0	4	0	132	0
"1805"	2012	238	1	2012-05-08	"ok"	0	598	"ok"	13	"ok"	0	0	0	0	129	0
"1806"	2012	239	1	2012-05-13	"ok"	0	200.2	"ok"	3	"ok"	0	0	0	0	134	0
"1807"	2012	240	1	2012-05-20	"ok"	0	293.15	"ok"	2	"ok"	0	0	0	0	141	0
"1808"	2012	241	1	2012-05-16	"ok"	0	113.01	"ok"	3	"ok"	0	0	5	0	137	0
"1809"	2012	242	1	2012-05-18	"ok"	0	975.88	"ok_m"	3	"ok"	0	0	0	0	139	0
"1810"	2012	243	1	NA	"impute"	1	319.2	"ok_m"	3	"ok"	0	0	0	0	141	1
"1811"	2012	243	1	NA	"impute"	1	319.2	"ok_m"	3	"ok"	0	0	0	0	144	1
"1812"	2012	244	1	2012-05-18	"ok"	0	308.49	"ok"	3	"ok"	0	0	0	0	139	0
"1813"	2012	245	1	2012-05-21	"ok"	0	670.57	"ok"	3	"ok"	0	0	0	0	NA	NA
"1814"	2012	246	1	2012-05-23	"ok"	0	280.08	"ok"	2	"ok"	0	0	0	0	144	0
"1815"	2012	247	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1816"	2012	248	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1817"	2012	249	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1818"	2012	250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1819"	2012	251	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1820"	2012	252	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1821"	2012	253	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1822"	2013	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1823"	2013	2	1	2013-05-17	"ok"	0	1304.23	"ok"	14	"ok"	0	0	0	0	137	0
"1824"	2013	3	1	2013-05-17	"ok"	0	2860.55	"ok"	19	"ok"	1	12	4	0.1975300595	137	0
"1825"	2013	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1826"	2013	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1827"	2013	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1828"	2013	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1829"	2013	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1830"	2013	9	1	2013-05-16	"ok"	0	1876.31	"ok"	7	"ok"	0	0	0	0	136	0
"1831"	2013	10	1	2013-05-19	"ok"	0	4644.99	"ok_m"	24	"ok"	0	0	0	0	139	0
"1832"	2013	11	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1833"	2013	12	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1834"	2013	13	1	2013-05-16	"ok"	0	3483.14	"ok"	21	"ok"	0	0	0	0	136	0
"1835"	2013	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1836"	2013	15	1	2013-05-16	"ok"	0	870.92	"ok"	17	"ok"	1	14	6	4.8990595319	136	0
"1837"	2013	16	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1838"	2013	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1839"	2013	18	1	NA	"impute"	1	NA	"impute"	15	"ok"	0	0	0	0	NA	NA
"1840"	2013	19	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1841"	2013	20	1	2013-05-21	"ok"	0	776.48	"ok"	19	"ok"	0	0	0	0	141	0
"1842"	2013	21	1	2013-05-20	"ok"	0	6658.35	"ok"	12	"ok"	0	0	0	0	140	0
"1843"	2013	22	1	2013-05-17	"ok"	0	2730.95	"ok"	24	"ok"	0	0	0	0	137	0
"1844"	2013	23	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1845"	2013	24	1	2013-05-22	"ok"	0	928.33	"ok"	3	"ok"	0	0	0	0	142	0
"1846"	2013	25	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1847"	2013	26	1	2013-05-19	"ok"	0	880.17	"ok"	13	"ok"	1	15	4	1.1877379747	139	0
"1848"	2013	27	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1849"	2013	28	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1850"	2013	29	1	2013-05-18	"ok"	0	400.75	"ok"	5	"ok"	1	13	7	7	138	0
"1851"	2013	30	1	2013-05-17	"ok"	0	408.21	"ok"	5	"ok"	0	0	0	0	137	0
"1852"	2013	31	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1853"	2013	32	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1854"	2013	33	1	2013-05-22	"ok"	0	457.73	"ok"	2	"ok"	0	0	0	0	142	0
"1855"	2013	34	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1856"	2013	35	1	2013-05-22	"ok"	0	1411.39	"ok"	4	"ok"	0	0	0	0	142	0
"1857"	2013	36	1	2013-05-16	"ok"	0	694.65	"ok"	8	"ok"	1	12	8	3.2161239359	136	0
"1858"	2013	37	1	2013-05-21	"ok"	0	1346.65	"ok"	22	"ok"	2	26	16	3.2560850984	141	0
"1859"	2013	38	1	NA	"impute"	1	1106.41	"ok"	10	"ok"	0	0	0	0	139	1
"1860"	2013	39	1	2013-05-19	"ok"	0	1178.93	"ok"	9	"ok"	0	0	0	0	NA	NA
"1861"	2013	40	1	NA	"impute"	1	NA	"impute"	5	"ok"	0	0	0	0	NA	NA
"1862"	2013	41	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1863"	2013	42	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1864"	2013	43	1	2013-05-16	"ok"	0	906.23	"ok"	7	"ok"	0	0	0	0	136	0
"1865"	2013	44	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1866"	2013	45	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1867"	2013	46	1	2013-05-20	"ok"	0	995.58	"ok"	8	"ok"	0	0	0	0	140	0
"1868"	2013	47	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1869"	2013	48	1	2013-05-18	"ok"	0	2869.89	"ok"	14	"ok"	0	0	0	0	138	0
"1870"	2013	49	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1871"	2013	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1872"	2013	51	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1873"	2013	52	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1874"	2013	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1875"	2013	54	1	2013-05-18	"ok"	0	2422.78	"ok"	20	"ok"	0	0	0	0	138	0
"1876"	2013	55	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1877"	2013	56	1	2013-05-23	"ok"	0	2414.54	"ok_m"	2	"ok"	0	0	0	0	143	0
"1878"	2013	57	1	2013-05-17	"ok"	0	458.47	"ok"	5	"ok"	0	0	0	0	137	0
"1879"	2013	58	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1880"	2013	59	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1881"	2013	60	1	2013-05-20	"ok"	0	746.57	"ok"	11	"ok"	1	13	8	0.1464604112	140	0
"1882"	2013	61	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1883"	2013	62	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1884"	2013	63	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1885"	2013	64	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1886"	2013	65	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1887"	2013	66	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1888"	2013	67	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1889"	2013	68	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1890"	2013	69	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1891"	2013	70	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1892"	2013	71	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1893"	2013	72	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1894"	2013	73	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1895"	2013	74	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1896"	2013	75	1	2013-05-22	"ok"	0	1003.84	"ok"	12	"ok"	0	0	0	0	142	0
"1897"	2013	76	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1898"	2013	77	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1899"	2013	78	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1900"	2013	79	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1901"	2013	80	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1902"	2013	81	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1903"	2013	82	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1904"	2013	83	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1905"	2013	84	1	2013-05-18	"ok"	0	2655.34	"ok"	9	"ok"	0	0	0	0	NA	NA
"1906"	2013	85	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1907"	2013	86	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1908"	2013	87	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1909"	2013	88	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1910"	2013	89	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1911"	2013	90	1	2013-05-19	"ok"	0	953.18	"ok"	15	"ok"	0	0	0	0	139	0
"1912"	2013	91	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1913"	2013	92	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1914"	2013	93	1	2013-05-19	"ok"	0	3324.7	"ok"	27	"ok"	0	28	0	0	139	0
"1915"	2013	94	1	2013-05-18	"ok"	0	699.86	"ok"	10	"ok"	0	0	0	0	138	0
"1916"	2013	95	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1917"	2013	96	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1918"	2013	97	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1919"	2013	98	1	2013-05-19	"ok"	0	832.77	"ok"	13	"ok"	0	0	0	0	139	0
"1920"	2013	99	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1921"	2013	100	1	2013-05-21	"ok"	0	935.45	"ok"	6	"ok"	1	13	2	0.0064458689	141	0
"1922"	2013	101	1	2013-05-22	"ok"	0.25	485.48	"ok_m"	10	"ok"	0	0	0	0	142	0
"1923"	2013	102	1	2013-05-17	"ok"	0	697.29	"ok"	4	"ok"	1	12	5	0.2776261887	137	0
"1924"	2013	103	1	2013-05-22	"ok"	0	1242.27	"ok"	4	"ok"	0	0	0	0	142	0
"1925"	2013	104	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1926"	2013	105	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1927"	2013	106	1	2013-05-19	"ok"	0	823.93	"ok"	3	"ok"	0	0	0	0	139	0
"1928"	2013	107	1	2013-05-25	"ok"	0	1103.42	"ok_m"	2	"ok"	0	0	0	0	145	0
"1929"	2013	108	1	2013-05-16	"ok"	0	338.52	"ok"	4	"ok"	1	12	6	1.781606962	136	0
"1930"	2013	109	1	2013-05-19	"ok"	0	917.63	"ok"	28	"ok"	0	0	0	0	139	0
"1931"	2013	110	1	2013-05-22	"ok"	0	364.89	"ok"	2	"ok"	0	0	0	0	142	0
"1932"	2013	111	1	2013-05-18	"ok"	0	1412.92	"ok"	17	"ok"	2	25	8	0.0444264434	138	0
"1933"	2013	112	1	2013-05-17	"ok"	0	353.16	"ok"	13	"ok"	0	0	0	0	137	0
"1934"	2013	113	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1935"	2013	114	1	2013-05-16	"ok"	0	238.9	"ok"	4	"ok"	0	0	0	0	NA	NA
"1936"	2013	115	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1937"	2013	116	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1938"	2013	117	1	2013-05-20	"ok"	0	684.9	"ok"	10	"ok"	0	0	0	0	140	0
"1939"	2013	118	1	2013-05-22	"ok"	0	288.83	"ok"	3	"ok"	0	0	0	0	142	0
"1940"	2013	119	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1941"	2013	120	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1942"	2013	121	1	2013-05-20	"ok"	0	396.7	"ok"	13	"ok"	0	0	0	0	140	0
"1943"	2013	122	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1944"	2013	123	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1945"	2013	124	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1946"	2013	125	1	2013-05-22	"ok"	0	448.44	"ok"	3	"ok"	0	0	0	0	142	0
"1947"	2013	126	1	2013-05-19	"ok"	0	213.22	"ok"	2	"ok"	0	0	0	0	139	0
"1948"	2013	127	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1949"	2013	128	1	2013-05-17	"ok"	0	1116.27	"ok"	21	"ok"	0	0	0	0	137	0
"1950"	2013	129	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1951"	2013	130	1	2013-05-16	"ok"	0	995.96	"ok"	13	"ok"	0	0	0	0	136	0
"1952"	2013	131	1	NA	"impute"	0.6666666667	2356.64	"ok_m"	10	"ok"	0	0	0	0	139	1
"1953"	2013	132	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1954"	2013	133	1	2013-05-20	"ok"	0	1733.12	"ok"	19	"ok"	1	14	6	1.4562509304	140	0
"1955"	2013	134	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1956"	2013	135	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1957"	2013	136	1	2013-05-16	"ok"	0	1134.93	"ok"	6	"ok"	0	0	0	0	136	0
"1958"	2013	137	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1959"	2013	138	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1960"	2013	139	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1961"	2013	140	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1962"	2013	141	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1963"	2013	142	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1964"	2013	143	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1965"	2013	144	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1966"	2013	145	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1967"	2013	146	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1968"	2013	147	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1969"	2013	148	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1970"	2013	149	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1971"	2013	150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1972"	2013	151	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1973"	2013	152	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1974"	2013	153	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1975"	2013	154	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1976"	2013	155	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1977"	2013	156	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1978"	2013	157	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1979"	2013	158	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1980"	2013	159	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1981"	2013	160	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1982"	2013	161	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1983"	2013	162	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1984"	2013	163	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1985"	2013	164	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1986"	2013	165	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1987"	2013	166	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1988"	2013	167	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1989"	2013	168	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1990"	2013	169	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1991"	2013	170	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1992"	2013	171	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1993"	2013	172	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1994"	2013	173	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1995"	2013	174	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1996"	2013	175	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1997"	2013	176	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1998"	2013	177	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1999"	2013	178	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2000"	2013	179	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2001"	2013	180	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2002"	2013	181	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2003"	2013	182	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2004"	2013	183	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2005"	2013	184	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2006"	2013	185	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2007"	2013	186	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2008"	2013	187	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2009"	2013	188	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2010"	2013	189	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2011"	2013	190	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2012"	2013	191	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2013"	2013	192	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2014"	2013	193	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2015"	2013	194	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2016"	2013	195	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2017"	2013	196	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2018"	2013	197	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2019"	2013	198	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"2020"	2013	199	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
